fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1222,coche,0.41951003670692444,749,1386,324,1445,370,,,,,,,
1222,coche,0.7470418810844421,743,1146,311,1213,357,,,,,,,
1222,coche,0.4235953986644745,757,1428,324,1512,380,,,,,,,
1222,coche,0.5611175894737244,763,1360,323,1395,356,,,,,,,
1222,coche,0.5829274654388428,768,1343,321,1384,353,,,,,,,
1222,persona,0.7584765553474426,771,195,250,287,480,,,,,,,
1222,coche,0.47804000973701477,697,1465,324,1514,381,,,,,,,
1222,coche,0.38005495071411133,759,1428,324,1477,377,,,,,,,
1222,persona,0.8224472403526306,782,81,269,167,479,,,,,,,
1222,coche,0.4762168824672699,781,1302,319,1346,348,,,,,,,
1222,coche,0.4942970275878906,791,1249,317,1286,345,,,,,,,
1223,coche,0.2316984236240387,698,1508,313,1567,383,,,,,,,
1223,coche,0.4998665153980255,708,1384,325,1433,361,,,,,,,
1223,coche,0.24585303664207458,613,1221,321,1250,341,,,,,,,
1223,coche,0.42443835735321045,749,1386,324,1445,370,,,,,,,
1223,coche,0.7429518699645996,743,1144,311,1214,359,,,,,,,
1223,coche,0.41001665592193604,757,1429,324,1512,380,,,,,,,
1223,coche,0.5615442991256714,763,1360,323,1395,357,,,,,,,
1223,coche,0.592515766620636,768,1343,321,1384,353,,,,,,,
1223,persona,0.7618691325187683,771,200,249,294,481,,,,,,,
1223,coche,0.49969983100891113,697,1466,324,1515,380,,,,,,,
1223,coche,0.39741986989974976,759,1428,324,1476,376,,,,,,,
1223,persona,0.8051522970199585,782,85,267,172,481,,,,,,,
1223,coche,0.48480573296546936,781,1302,319,1346,348,,,,,,,
1223,coche,0.4675178825855255,791,1249,317,1285,345,,,,,,,
1224,coche,0.2354550063610077,698,1507,313,1567,382,,,,,,,
1224,coche,0.4992256164550781,708,1384,325,1434,361,,,,,,,
1224,coche,0.24145759642124176,613,1221,321,1250,341,,,,,,,
1224,coche,0.4236123859882355,749,1386,324,1445,370,,,,,,,
1224,coche,0.7079554796218872,743,1143,311,1213,359,,,,,,,
1224,coche,0.41360485553741455,757,1428,324,1512,380,,,,,,,
1224,coche,0.5690555572509766,763,1359,323,1395,357,,,,,,,
1224,coche,0.5992534160614014,768,1343,321,1384,353,,,,,,,
1224,persona,0.8251504302024841,771,205,247,302,482,,,,,,,
1224,coche,0.4847681224346161,697,1467,324,1515,380,,,,,,,
1224,coche,0.3924591541290283,759,1428,324,1476,376,,,,,,,
1224,persona,0.7728617787361145,782,87,263,176,482,,,,,,,
1224,coche,0.48201027512550354,781,1302,319,1346,348,,,,,,,
1224,coche,0.46989959478378296,791,1249,317,1285,345,,,,,,,
1225,coche,0.23306052386760712,698,1507,313,1567,383,,,,,,,
1225,coche,0.4986891746520996,708,1385,325,1435,361,,,,,,,
1225,coche,0.24383248388767242,613,1218,320,1249,341,,,,,,,
1225,coche,0.4226160943508148,749,1387,323,1445,370,,,,,,,
1225,coche,0.7266041040420532,743,1142,310,1214,360,,,,,,,
1225,coche,0.41263115406036377,757,1425,323,1507,379,,,,,,,
1225,coche,0.571654736995697,763,1360,323,1395,357,,,,,,,
1225,coche,0.5595603585243225,768,1343,321,1384,352,,,,,,,
1225,persona,0.8169770240783691,771,207,248,306,483,,,,,,,
1225,coche,0.5009093284606934,697,1467,324,1515,380,,,,,,,
1225,coche,0.3972768783569336,759,1428,324,1476,376,,,,,,,
1225,persona,0.7442154884338379,782,91,264,179,482,,,,,,,
1225,coche,0.4924090802669525,781,1302,319,1345,348,,,,,,,
1225,coche,0.5051053166389465,791,1249,317,1285,345,,,,,,,
1226,coche,0.20890314877033234,698,1507,313,1567,383,,,,,,,
1226,coche,0.4938221275806427,708,1386,325,1434,361,,,,,,,
1226,coche,0.21396073698997498,613,1217,319,1249,342,,,,,,,
1226,coche,0.40585339069366455,749,1387,323,1445,370,,,,,,,
1226,coche,0.7327324748039246,743,1141,310,1214,360,,,,,,,
1226,coche,0.4184153974056244,757,1427,323,1508,379,,,,,,,
1226,coche,0.5703498125076294,763,1360,323,1396,357,,,,,,,
1226,coche,0.555294394493103,768,1343,321,1384,352,,,,,,,
1226,persona,0.8285686373710632,771,210,249,309,483,,,,,,,
1226,coche,0.47394677996635437,697,1467,323,1514,380,,,,,,,
1226,coche,0.3820434808731079,759,1428,324,1476,376,,,,,,,
1226,persona,0.7174491882324219,782,97,277,180,482,,,,,,,
1226,coche,0.4968028664588928,781,1302,318,1345,348,,,,,,,
1226,coche,0.4908030927181244,791,1250,317,1285,345,,,,,,,
1227,coche,0.20497679710388184,698,1507,313,1567,383,,,,,,,
1227,coche,0.493565171957016,708,1386,325,1435,361,,,,,,,
1227,coche,0.21126550436019897,613,1216,319,1249,342,,,,,,,
1227,coche,0.40769442915916443,749,1387,323,1445,370,,,,,,,
1227,coche,0.7150405645370483,743,1140,310,1214,361,,,,,,,
1227,coche,0.43547970056533813,757,1428,323,1509,379,,,,,,,
1227,coche,0.5721207857131958,763,1360,323,1396,357,,,,,,,
1227,coche,0.5566617846488953,768,1343,321,1383,352,,,,,,,
1227,persona,0.8298447728157043,771,213,249,311,481,,,,,,,
1227,coche,0.47001194953918457,697,1466,323,1514,380,,,,,,,
1227,coche,0.367403507232666,759,1429,324,1476,376,,,,,,,
1227,persona,0.7587988972663879,782,99,276,182,480,,,,,,,
1227,coche,0.4889103174209595,781,1302,319,1345,348,,,,,,,
1227,coche,0.47500476241111755,791,1250,318,1285,345,,,,,,,
1228,coche,0.2169620394706726,698,1507,313,1567,383,,,,,,,
1228,coche,0.49592411518096924,708,1386,325,1435,361,,,,,,,
1228,coche,0.22001659870147705,613,1216,320,1249,342,,,,,,,
1228,coche,0.4133289158344269,749,1387,323,1445,370,,,,,,,
1228,coche,0.7256070375442505,743,1139,310,1214,362,,,,,,,
1228,coche,0.438958078622818,757,1428,323,1510,379,,,,,,,
1228,coche,0.5773389935493469,763,1360,323,1396,356,,,,,,,
1228,coche,0.5664917230606079,768,1343,321,1384,352,,,,,,,
1228,persona,0.8410604000091553,771,215,247,313,478,,,,,,,
1228,coche,0.4737958312034607,697,1466,323,1514,380,,,,,,,
1228,coche,0.36676648259162903,759,1429,324,1476,376,,,,,,,
1228,persona,0.7153241038322449,782,102,276,184,479,,,,,,,
1228,coche,0.4948174059391022,781,1302,319,1345,348,,,,,,,
1228,coche,0.5336929559707642,791,1250,318,1285,345,,,,,,,
1228,coche,0.6215512156486511,793,1857,413,1910,547,,,,,,,
1229,coche,0.21695849299430847,698,1507,313,1567,383,,,,,,,
1229,coche,0.48742038011550903,708,1386,325,1435,361,,,,,,,
1229,coche,0.2218288779258728,613,1216,320,1249,342,,,,,,,
1229,coche,0.40496259927749634,749,1387,323,1445,370,,,,,,,
1229,coche,0.7304618954658508,743,1139,310,1214,363,,,,,,,
1229,coche,0.4355694651603699,757,1428,323,1510,379,,,,,,,
1229,coche,0.5548977851867676,763,1361,323,1396,356,,,,,,,
1229,coche,0.54173344373703,768,1344,321,1384,352,,,,,,,
1229,persona,0.8080900311470032,771,217,245,314,477,,,,,,,
1229,coche,0.46704384684562683,697,1465,323,1513,380,,,,,,,
1229,coche,0.34895747900009155,759,1429,324,1477,376,,,,,,,
1229,persona,0.6911482810974121,782,103,265,188,477,,,,,,,
1229,coche,0.4778132438659668,781,1302,319,1345,348,,,,,,,
1229,coche,0.5094872117042542,791,1251,318,1285,345,,,,,,,
1229,coche,0.7307687997817993,793,1846,408,1899,540,,,,,,,
1230,coche,0.2123669683933258,698,1507,314,1567,383,,,,,,,
1230,coche,0.48849380016326904,708,1386,325,1435,361,,,,,,,
1230,coche,0.22180649638175964,613,1216,321,1249,342,,,,,,,
1230,coche,0.4039752781391144,749,1387,323,1445,370,,,,,,,
1230,coche,0.7217864394187927,743,1138,310,1214,363,,,,,,,
1230,coche,0.43769556283950806,757,1428,323,1510,379,,,,,,,
1230,coche,0.5685058832168579,763,1361,323,1396,356,,,,,,,
1230,coche,0.5592463612556458,768,1344,321,1384,352,,,,,,,
1230,persona,0.7720092535018921,771,221,247,316,477,,,,,,,
1230,coche,0.44544312357902527,697,1465,323,1513,380,,,,,,,
1230,coche,0.34996673464775085,759,1429,324,1477,376,,,,,,,
1230,persona,0.5952707529067993,782,109,269,191,474,,,,,,,
1230,coche,0.48296990990638733,781,1303,319,1345,348,,,,,,,
1230,coche,0.5491700768470764,791,1251,318,1285,345,,,,,,,
1230,coche,0.6423976421356201,793,1831,402,1886,535,,,,,,,
1231,coche,0.2053655982017517,698,1507,314,1566,383,,,,,,,
1231,coche,0.503722608089447,708,1386,325,1435,361,,,,,,,
1231,coche,0.22106514871120453,613,1216,322,1248,342,,,,,,,
1231,coche,0.4162178933620453,749,1387,323,1445,370,,,,,,,
1231,coche,0.7111829519271851,743,1138,310,1214,364,,,,,,,
1231,coche,0.4319608807563782,757,1428,323,1510,379,,,,,,,
1231,coche,0.5789320468902588,763,1361,323,1396,357,,,,,,,
1231,coche,0.5681594014167786,768,1343,321,1384,352,,,,,,,
1231,persona,0.7695852518081665,771,226,246,320,476,,,,,,,
1231,coche,0.4572666585445404,697,1465,323,1513,380,,,,,,,
1231,coche,0.35898199677467346,759,1428,324,1476,376,,,,,,,
1231,persona,0.6465474367141724,782,113,263,197,472,,,,,,,
1231,coche,0.48274296522140503,781,1302,319,1345,348,,,,,,,
1231,coche,0.5193579792976379,791,1251,318,1285,345,,,,,,,
1231,coche,0.7142747044563293,793,1813,376,1881,530,,,,,,,
1232,coche,0.18810279667377472,698,1507,313,1566,383,,,,,,,
1232,coche,0.4975285530090332,708,1386,325,1435,361,,,,,,,
1232,coche,0.24907639622688293,613,1214,321,1248,342,,,,,,,
1232,coche,0.4044817388057709,749,1387,323,1445,370,,,,,,,
1232,coche,0.7323898077011108,743,1135,310,1214,366,,,,,,,
1232,coche,0.44936928153038025,757,1428,323,1510,379,,,,,,,
1232,coche,0.5610170960426331,763,1361,323,1396,357,,,,,,,
1232,coche,0.5542798638343811,768,1343,321,1383,353,,,,,,,
1232,persona,0.7626063823699951,771,230,246,324,476,,,,,,,
1232,coche,0.4486439824104309,697,1464,323,1512,380,,,,,,,
1232,coche,0.35114094614982605,759,1428,324,1476,377,,,,,,,
1232,persona,0.7276633977890015,782,121,271,203,471,,,,,,,
1232,coche,0.4574105739593506,781,1302,319,1345,348,,,,,,,
1232,coche,0.5128396153450012,791,1251,318,1286,345,,,,,,,
1232,coche,0.8581727743148804,793,1798,358,1875,527,,,,,,,
1233,coche,0.20033682882785797,698,1507,314,1566,383,,,,,,,
1233,coche,0.4949635863304138,708,1386,325,1435,361,,,,,,,
1233,coche,0.24283632636070251,613,1214,321,1249,342,,,,,,,
1233,coche,0.41023194789886475,749,1387,324,1445,370,,,,,,,
1233,coche,0.7343694567680359,743,1134,310,1213,367,,,,,,,
1233,coche,0.4519689083099365,757,1428,323,1510,379,,,,,,,
1233,coche,0.5765149593353271,763,1362,323,1397,356,,,,,,,
1233,coche,0.5668300986289978,768,1343,321,1383,353,,,,,,,
1233,persona,0.781184732913971,771,235,246,327,476,,,,,,,
1233,coche,0.45156386494636536,697,1464,323,1512,380,,,,,,,
1233,coche,0.35074928402900696,759,1428,324,1476,377,,,,,,,
1233,persona,0.738206148147583,782,126,277,207,472,,,,,,,
1233,coche,0.45811811089515686,781,1303,319,1345,348,,,,,,,
1233,coche,0.4927944839000702,791,1251,319,1285,345,,,,,,,
1233,coche,0.8680890202522278,793,1782,346,1870,526,,,,,,,
1234,coche,0.20893877744674683,698,1507,314,1566,383,,,,,,,
1234,coche,0.5020027160644531,708,1386,325,1435,361,,,,,,,
1234,coche,0.27911466360092163,613,1213,321,1248,342,,,,,,,
1234,coche,0.4235595166683197,749,1387,324,1445,370,,,,,,,
1234,coche,0.7592530846595764,743,1131,310,1212,368,,,,,,,
1234,coche,0.4320118725299835,757,1428,323,1510,379,,,,,,,
1234,coche,0.5755747556686401,763,1362,323,1397,356,,,,,,,
1234,coche,0.5665532350540161,768,1343,321,1383,352,,,,,,,
1234,persona,0.8009011149406433,771,238,247,330,477,,,,,,,
1234,coche,0.44383370876312256,697,1465,323,1513,380,,,,,,,
1234,coche,0.3475435674190521,759,1428,324,1475,377,,,,,,,
1234,persona,0.7822932600975037,782,133,281,215,472,,,,,,,
1234,coche,0.4558809995651245,781,1303,319,1345,348,,,,,,,
1234,coche,0.5081639289855957,791,1251,319,1285,345,,,,,,,
1234,coche,0.8883095979690552,793,1765,341,1867,538,,,,,,,
1235,coche,0.21122929453849792,698,1507,314,1566,383,,,,,,,
1235,coche,0.497485876083374,708,1386,325,1435,361,,,,,,,
1235,coche,0.3108263313770294,613,1212,321,1248,342,,,,,,,
1235,coche,0.4272148907184601,749,1387,324,1445,370,,,,,,,
1235,coche,0.769557535648346,743,1129,310,1211,369,,,,,,,
1235,coche,0.43684303760528564,757,1429,323,1510,379,,,,,,,
1235,coche,0.5717493295669556,763,1362,323,1397,356,,,,,,,
1235,coche,0.5678591132164001,768,1343,321,1383,352,,,,,,,
1235,persona,0.7972227931022644,771,241,246,333,479,,,,,,,
1235,coche,0.4292137324810028,697,1465,324,1513,380,,,,,,,
1235,coche,0.34907451272010803,759,1428,324,1475,376,,,,,,,
1235,persona,0.7457436919212341,782,137,282,219,474,,,,,,,
1235,coche,0.4687350392341614,781,1303,319,1345,348,,,,,,,
1235,coche,0.5577799081802368,791,1252,319,1286,345,,,,,,,
1235,coche,0.8961658477783203,793,1750,339,1863,542,,,,,,,
1236,coche,0.19896623492240906,698,1507,314,1566,383,,,,,,,
1236,coche,0.47870683670043945,708,1386,325,1435,362,,,,,,,
1236,coche,0.2958986461162567,613,1211,321,1248,342,,,,,,,
1236,coche,0.40665993094444275,749,1388,324,1446,370,,,,,,,
1236,coche,0.7871034145355225,743,1127,310,1211,370,,,,,,,
1236,coche,0.43221715092658997,757,1428,323,1510,379,,,,,,,
1236,coche,0.5699089765548706,763,1362,323,1396,356,,,,,,,
1236,coche,0.567112922668457,768,1343,321,1383,352,,,,,,,
1236,persona,0.7813782691955566,771,242,246,333,478,,,,,,,
1236,coche,0.4182446002960205,697,1465,324,1513,380,,,,,,,
1236,coche,0.33567360043525696,759,1428,324,1475,376,,,,,,,
1236,persona,0.7506374716758728,782,139,286,221,474,,,,,,,
1236,coche,0.45353034138679504,781,1303,319,1345,348,,,,,,,
1236,coche,0.5693724155426025,791,1252,320,1287,345,,,,,,,
1236,coche,0.9075267910957336,793,1738,340,1858,538,,,,,,,
1237,coche,0.1966903954744339,698,1507,314,1566,382,,,,,,,
1237,coche,0.4894917905330658,708,1385,325,1435,362,,,,,,,
1237,coche,0.3282961845397949,613,1211,320,1249,342,,,,,,,
1237,coche,0.4341222643852234,749,1387,324,1445,370,,,,,,,
1237,coche,0.8044235706329346,743,1126,310,1210,371,,,,,,,
1237,coche,0.4303252398967743,757,1429,323,1510,379,,,,,,,
1237,coche,0.5662466883659363,763,1361,323,1395,356,,,,,,,
1237,coche,0.5819618701934814,768,1344,321,1383,352,,,,,,,
1237,persona,0.7188354134559631,771,245,249,334,478,,,,,,,
1237,coche,0.4399402439594269,697,1465,324,1513,380,,,,,,,
1237,coche,0.34067538380622864,759,1428,324,1475,376,,,,,,,
1237,persona,0.7543196678161621,782,142,286,224,474,,,,,,,
1237,coche,0.46857333183288574,781,1303,320,1345,348,,,,,,,
1237,coche,0.5517973303794861,791,1253,319,1288,345,,,,,,,
1237,coche,0.9105760455131531,793,1727,338,1856,533,,,,,,,
1238,coche,0.19682198762893677,698,1507,314,1566,382,,,,,,,
1238,coche,0.48797836899757385,708,1386,325,1436,362,,,,,,,
1238,coche,0.3016386032104492,613,1211,320,1249,342,,,,,,,
1238,coche,0.4291665256023407,749,1387,324,1445,371,,,,,,,
1238,coche,0.8075804114341736,743,1125,310,1210,371,,,,,,,
1238,coche,0.43662723898887634,757,1430,324,1512,380,,,,,,,
1238,coche,0.5643889904022217,763,1361,323,1396,356,,,,,,,
1238,coche,0.5688338279724121,768,1344,321,1383,352,,,,,,,
1238,persona,0.7569088935852051,771,249,251,336,477,,,,,,,
1238,coche,0.43704953789711,697,1465,324,1513,380,,,,,,,
1238,coche,0.34184592962265015,759,1428,324,1476,377,,,,,,,
1238,persona,0.822645366191864,782,145,284,228,474,,,,,,,
1238,coche,0.45495837926864624,781,1303,320,1345,348,,,,,,,
1238,coche,0.5508216023445129,791,1253,319,1289,345,,,,,,,
1238,coche,0.9226166009902954,793,1714,337,1851,525,,,,,,,
1239,coche,0.1954536736011505,698,1507,313,1567,382,,,,,,,
1239,coche,0.47899407148361206,708,1385,325,1436,362,,,,,,,
1239,coche,0.29595330357551575,613,1211,320,1250,342,,,,,,,
1239,coche,0.45976749062538147,749,1387,324,1445,371,,,,,,,
1239,coche,0.7962433099746704,743,1124,310,1209,371,,,,,,,
1239,coche,0.4243132174015045,757,1431,324,1513,380,,,,,,,
1239,coche,0.5552155375480652,763,1361,323,1396,356,,,,,,,
1239,coche,0.5810368061065674,768,1344,321,1384,352,,,,,,,
1239,persona,0.7763839960098267,771,253,252,339,476,,,,,,,
1239,coche,0.4387788474559784,697,1465,324,1513,381,,,,,,,
1239,coche,0.3254428505897522,759,1429,324,1476,377,,,,,,,
1239,persona,0.7865532040596008,782,149,284,230,472,,,,,,,
1239,coche,0.4570290446281433,781,1303,320,1345,348,,,,,,,
1239,coche,0.4821707606315613,791,1254,319,1290,345,,,,,,,
1239,coche,0.9186341762542725,793,1702,336,1850,522,,,,,,,
1240,coche,0.20038725435733795,698,1507,313,1567,383,,,,,,,
1240,coche,0.4755494296550751,708,1385,325,1436,362,,,,,,,
1240,coche,0.260822594165802,613,1212,321,1251,342,,,,,,,
1240,coche,0.44673582911491394,749,1387,324,1445,371,,,,,,,
1240,coche,0.7873761057853699,743,1123,311,1209,372,,,,,,,
1240,coche,0.4373109042644501,757,1431,324,1513,381,,,,,,,
1240,coche,0.5473766326904297,763,1361,323,1396,356,,,,,,,
1240,coche,0.5679342150688171,768,1344,321,1384,352,,,,,,,
1240,persona,0.8023284673690796,771,256,253,340,474,,,,,,,
1240,coche,0.4404349625110626,697,1464,324,1513,381,,,,,,,
1240,coche,0.3243770897388458,759,1429,324,1476,377,,,,,,,
1240,persona,0.757203996181488,782,154,279,235,469,,,,,,,
1240,coche,0.4513992667198181,781,1303,320,1345,349,,,,,,,
1240,coche,0.44608747959136963,791,1256,319,1294,346,,,,,,,
1240,coche,0.908399224281311,793,1690,333,1849,518,,,,,,,
1241,coche,0.22023318707942963,698,1507,313,1567,383,,,,,,,
1241,coche,0.4778599143028259,708,1385,325,1436,362,,,,,,,
1241,coche,0.26934924721717834,613,1213,321,1251,342,,,,,,,
1241,coche,0.4651404917240143,749,1387,324,1445,371,,,,,,,
1241,coche,0.7936716675758362,743,1121,310,1208,373,,,,,,,
1241,coche,0.4423038363456726,757,1431,324,1513,381,,,,,,,
1241,coche,0.5480653047561646,763,1361,323,1396,356,,,,,,,
1241,coche,0.5662438869476318,768,1344,321,1384,352,,,,,,,
1241,persona,0.8236244320869446,771,261,253,344,472,,,,,,,
1241,coche,0.4718230366706848,697,1464,324,1513,381,,,,,,,
1241,coche,0.3300524950027466,759,1429,324,1476,377,,,,,,,
1241,persona,0.7796167731285095,782,159,272,241,469,,,,,,,
1241,coche,0.45141008496284485,781,1303,320,1345,349,,,,,,,
1241,coche,0.4521375894546509,791,1257,319,1295,346,,,,,,,
1241,coche,0.904090404510498,793,1679,332,1849,514,,,,,,,
1242,coche,0.2414102703332901,698,1507,313,1568,383,,,,,,,
1242,coche,0.4743306040763855,708,1385,325,1436,362,,,,,,,
1242,coche,0.27323490381240845,613,1215,322,1252,343,,,,,,,
1242,coche,0.4622606039047241,749,1387,324,1445,371,,,,,,,
1242,coche,0.8131040930747986,743,1118,310,1208,374,,,,,,,
1242,coche,0.4447844922542572,757,1431,324,1514,381,,,,,,,
1242,coche,0.5467222929000854,763,1361,323,1396,356,,,,,,,
1242,coche,0.5713385343551636,768,1344,321,1384,352,,,,,,,
1242,persona,0.8456125259399414,771,265,250,348,470,,,,,,,
1242,coche,0.48271822929382324,697,1464,324,1513,381,,,,,,,
1242,coche,0.33254489302635193,759,1429,324,1476,377,,,,,,,
1242,persona,0.7769836783409119,782,164,271,246,467,,,,,,,
1242,coche,0.44266706705093384,781,1303,320,1345,349,,,,,,,
1242,coche,0.43316617608070374,791,1257,319,1296,347,,,,,,,
1242,coche,0.8901616930961609,793,1667,333,1846,509,,,,,,,
1243,coche,0.2751810550689697,698,1507,313,1568,383,,,,,,,
1243,coche,0.47278663516044617,708,1385,325,1436,362,,,,,,,
1243,coche,0.2619381546974182,613,1215,322,1253,343,,,,,,,
1243,coche,0.459524005651474,749,1387,324,1444,371,,,,,,,
1243,coche,0.801957905292511,743,1117,310,1208,374,,,,,,,
1243,coche,0.4385531544685364,757,1431,325,1514,381,,,,,,,
1243,coche,0.5417206287384033,763,1361,323,1396,356,,,,,,,
1243,coche,0.5648203492164612,768,1344,321,1384,353,,,,,,,
1243,persona,0.8551886677742004,771,269,247,351,469,,,,,,,
1243,coche,0.48771917819976807,697,1465,324,1513,381,,,,,,,
1243,coche,0.3307567536830902,759,1429,324,1476,377,,,,,,,
1243,persona,0.824891984462738,782,169,271,250,466,,,,,,,
1243,coche,0.4367937445640564,781,1302,320,1345,349,,,,,,,
1243,coche,0.43571579456329346,791,1257,319,1296,347,,,,,,,
1243,coche,0.9092504382133484,793,1656,335,1843,504,,,,,,,
1244,coche,0.3037574291229248,698,1507,312,1568,383,,,,,,,
1244,coche,0.4594719111919403,708,1385,325,1436,362,,,,,,,
1244,coche,0.20853570103645325,613,1217,322,1255,342,,,,,,,
1244,coche,0.4426151216030121,749,1387,324,1445,371,,,,,,,
1244,coche,0.8066255450248718,743,1116,310,1207,375,,,,,,,
1244,coche,0.4564828872680664,757,1430,324,1514,381,,,,,,,
1244,coche,0.537274956703186,763,1360,323,1396,356,,,,,,,
1244,coche,0.5653472542762756,768,1344,321,1384,353,,,,,,,
1244,persona,0.845734179019928,771,274,246,356,468,,,,,,,
1244,coche,0.46577945351600647,697,1462,324,1512,381,,,,,,,
1244,coche,0.31719261407852173,759,1429,324,1476,377,,,,,,,
1244,persona,0.8152526617050171,782,175,274,254,467,,,,,,,
1244,coche,0.437101811170578,781,1300,320,1342,349,,,,,,,
1244,coche,0.45384421944618225,791,1257,319,1298,347,,,,,,,
1244,coche,0.9079416394233704,793,1638,334,1832,500,True,0.5141714811325073,1777,444,1830,460,125.<p
1245,coche,0.3618101179599762,698,1507,312,1568,383,,,,,,,
1245,coche,0.462532103061676,708,1385,325,1437,363,,,,,,,
1245,coche,0.2205248475074768,613,1219,321,1256,342,,,,,,,
1245,coche,0.46465179324150085,749,1388,324,1445,371,,,,,,,
1245,coche,0.8192734718322754,743,1115,311,1206,376,,,,,,,
1245,coche,0.4532124400138855,757,1431,324,1514,381,,,,,,,
1245,coche,0.5419617295265198,763,1359,323,1395,356,,,,,,,
1245,coche,0.5745024681091309,768,1344,322,1385,353,,,,,,,
1245,persona,0.8140265345573425,771,279,249,359,467,,,,,,,
1245,coche,0.4858381748199463,697,1462,324,1512,381,,,,,,,
1245,coche,0.32476407289505005,759,1428,324,1475,377,,,,,,,
1245,persona,0.8017086386680603,782,181,280,257,466,,,,,,,
1245,coche,0.4354269504547119,781,1301,320,1344,349,,,,,,,
1245,coche,0.4800834655761719,791,1258,319,1300,347,,,,,,,
1245,coche,0.9042828679084778,793,1619,334,1818,495,True,0.5312058329582214,1756,440,1815,457,1234567
1246,coche,0.43933436274528503,698,1506,313,1568,384,,,,,,,
1246,coche,0.46875831484794617,708,1385,325,1436,362,,,,,,,
1246,coche,0.23654277622699738,613,1218,321,1256,342,,,,,,,
1246,coche,0.4540562629699707,749,1388,324,1445,371,,,,,,,
1246,coche,0.8414387106895447,743,1114,310,1206,377,,,,,,,
1246,coche,0.47244080901145935,757,1430,324,1514,381,,,,,,,
1246,coche,0.5415544509887695,763,1359,323,1395,356,,,,,,,
1246,coche,0.5794808268547058,768,1344,322,1385,353,,,,,,,
1246,persona,0.8027464151382446,771,284,247,366,467,,,,,,,
1246,coche,0.4700397849082947,697,1460,323,1511,381,,,,,,,
1246,coche,0.32467061281204224,759,1428,324,1475,377,,,,,,,
1246,persona,0.7435973286628723,782,186,287,260,467,,,,,,,
1246,coche,0.4468623995780945,781,1302,320,1345,350,,,,,,,
1246,coche,0.49461960792541504,791,1259,319,1301,347,,,,,,,
1246,coche,0.8789348006248474,793,1601,335,1803,490,,,,,,,
1246,coche,0.3296302258968353,803,1255,318,1294,344,,,,,,,
1247,coche,0.4424760639667511,698,1507,313,1570,384,,,,,,,
1247,coche,0.46705642342567444,708,1385,325,1437,362,,,,,,,
1247,coche,0.21545711159706116,613,1219,321,1257,342,,,,,,,
1247,coche,0.4573665261268616,749,1388,324,1446,371,,,,,,,
1247,coche,0.8283644318580627,743,1112,311,1205,378,,,,,,,
1247,coche,0.4931480288505554,757,1430,323,1514,381,,,,,,,
1247,coche,0.5438142418861389,763,1359,323,1395,356,,,,,,,
1247,coche,0.5769872665405273,768,1344,321,1385,353,,,,,,,
1247,persona,0.794735848903656,771,288,250,369,468,,,,,,,
1247,coche,0.385558545589447,697,1463,323,1514,382,,,,,,,
1247,coche,0.3299251198768616,759,1428,324,1475,376,,,,,,,
1247,persona,0.7752536535263062,782,188,282,264,466,,,,,,,
1247,coche,0.44532573223114014,781,1302,320,1345,350,,,,,,,
1247,coche,0.5100496411323547,791,1260,318,1303,347,,,,,,,
1247,coche,0.8871016502380371,793,1585,335,1790,485,True,0.7914574146270752,1719,433,1774,447,520UR
1247,coche,0.27335989475250244,803,1256,317,1294,344,,,,,,,
1247,coche,0.3421710729598999,805,1506,314,1626,386,,,,,,,
1248,coche,0.4244173467159271,698,1505,313,1569,385,,,,,,,
1248,coche,0.46682801842689514,708,1385,325,1437,362,,,,,,,
1248,coche,0.23639193177223206,613,1219,320,1258,342,,,,,,,
1248,coche,0.4609442949295044,749,1388,324,1446,371,,,,,,,
1248,coche,0.817516028881073,743,1107,311,1202,380,,,,,,,
1248,coche,0.5125992298126221,757,1430,323,1515,381,,,,,,,
1248,coche,0.5603393316268921,763,1359,323,1396,356,,,,,,,
1248,coche,0.5760671496391296,768,1344,321,1385,352,,,,,,,
1248,persona,0.8103004097938538,771,289,249,371,467,,,,,,,
1248,coche,0.4198693335056305,697,1464,322,1516,383,,,,,,,
1248,coche,0.3360707759857178,759,1428,324,1474,377,,,,,,,
1248,persona,0.7696467638015747,782,190,279,268,466,,,,,,,
1248,coche,0.45373740792274475,781,1302,320,1346,350,,,,,,,
1248,coche,0.5500019788742065,791,1260,318,1305,347,,,,,,,
1248,coche,0.862528383731842,793,1569,335,1774,481,,,,,,,
1248,coche,0.2814987599849701,803,1257,317,1296,343,,,,,,,
1248,coche,0.29350748658180237,805,1506,314,1624,385,,,,,,,
1249,coche,0.4441397488117218,698,1506,314,1570,385,,,,,,,
1249,coche,0.46992406249046326,708,1384,324,1435,361,,,,,,,
1249,coche,0.18617407977581024,613,1217,320,1257,342,,,,,,,
1249,coche,0.3708893656730652,749,1388,323,1445,370,,,,,,,
1249,coche,0.7945505976676941,743,1104,311,1203,382,,,,,,,
1249,coche,0.5476176142692566,757,1429,322,1514,381,,,,,,,
1249,coche,0.5684399008750916,763,1359,322,1396,356,,,,,,,
1249,coche,0.5524719953536987,768,1344,321,1385,352,,,,,,,
1249,persona,0.793206512928009,771,290,251,371,467,,,,,,,
1249,coche,0.39031174778938293,759,1431,324,1480,377,,,,,,,
1249,persona,0.7792770266532898,782,193,278,270,465,,,,,,,
