fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1655,coche,0.7609817981719971,1179,1234,291,1389,442,True,0.9098406434059143,1296,399,1344,412,
1655,coche,0.7222104668617249,978,1432,322,1512,382,,,,,,,
1655,coche,0.23465748131275177,1213,1510,311,1571,383,,,,,,,
1655,coche,0.2847086489200592,1206,1387,324,1445,369,,,,,,,
1655,coche,0.7895683646202087,1259,1111,307,1199,372,,,,,,,
1655,coche,0.5511382818222046,1233,1385,324,1434,362,,,,,,,
1655,coche,0.11666559427976608,1207,1375,321,1405,356,,,,,,,
1655,persona,0.27436885237693787,1284,1683,321,1727,401,,,,,,,
1655,coche,0.41861242055892944,1297,978,304,1089,341,,,,,,,
1655,persona,0.5846298336982727,1279,1700,321,1734,401,,,,,,,
1656,persona,0.7872216105461121,1065,78,258,172,471,,,,,,,
1656,coche,0.9085781574249268,1036,297,275,881,644,True,0.30984556674957275,337,529,470,566,
1656,coche,0.6703101396560669,1179,1233,290,1393,446,True,0.9006794691085815,1298,401,1347,413,
1656,coche,0.7167761325836182,978,1432,322,1512,382,,,,,,,
1656,coche,0.2313081920146942,1213,1511,311,1571,383,,,,,,,
1656,coche,0.8264704942703247,1259,1109,306,1200,373,,,,,,,
1656,coche,0.5175939798355103,1233,1385,323,1437,363,,,,,,,
1656,persona,0.5943042635917664,1284,1687,320,1733,402,,,,,,,
1656,coche,0.40348997712135315,1297,978,303,1088,340,,,,,,,
1657,persona,0.7790387272834778,1065,74,259,168,472,,,,,,,
1657,coche,0.9205936789512634,1036,218,273,857,673,,,,,,,
1657,coche,0.6917526125907898,1179,1234,289,1399,448,True,0.8999727964401245,1301,403,1351,415,
1657,coche,0.7235611081123352,978,1432,322,1511,382,,,,,,,
1657,coche,0.2585127651691437,1213,1510,311,1571,383,,,,,,,
1657,coche,0.7918301820755005,1259,1106,305,1198,374,,,,,,,
1657,persona,0.5809242129325867,1284,1689,321,1735,403,,,,,,,
1657,coche,0.39810019731521606,1297,977,302,1088,340,,,,,,,
1657,coche,0.4961743950843811,1206,1390,325,1443,366,,,,,,,
1658,persona,0.7783846855163574,1065,63,259,156,471,,,,,,,
1658,coche,0.9295634031295776,1036,127,269,829,702,,,,,,,
1658,coche,0.8129021525382996,1179,1237,289,1403,450,True,0.9166505336761475,1304,404,1355,417,
1658,coche,0.7324725985527039,978,1432,322,1512,382,,,,,,,
1658,coche,0.2716183364391327,1213,1510,312,1570,383,,,,,,,
1658,coche,0.7972912192344666,1259,1103,305,1196,375,,,,,,,
1658,persona,0.5978643298149109,1284,1691,323,1737,404,,,,,,,
1658,coche,0.40625616908073425,1297,977,302,1087,339,,,,,,,
1658,coche,0.5169026851654053,1206,1392,325,1444,365,,,,,,,
1659,persona,0.4280640184879303,1065,64,266,138,435,,,,,,,
1659,coche,0.935477077960968,1036,47,266,815,738,,,,,,,
1659,coche,0.8205617070198059,1179,1235,288,1408,455,True,0.9136953949928284,1307,407,1359,420,
1659,coche,0.7118794322013855,978,1433,322,1512,382,,,,,,,
1659,coche,0.2741953432559967,1213,1510,312,1570,383,,,,,,,
1659,coche,0.7653125524520874,1259,1100,305,1194,377,,,,,,,
1659,persona,0.5689200162887573,1284,1692,327,1736,404,,,,,,,
1659,coche,0.40461838245391846,1297,978,302,1086,339,,,,,,,
1659,coche,0.46895068883895874,1206,1393,324,1446,365,,,,,,,
1660,coche,0.934869647026062,1036,0,261,825,783,,,,,,,
1660,coche,0.7905012369155884,1179,1236,287,1412,457,True,0.8989201784133911,1310,409,1364,422,
1660,coche,0.7097440361976624,978,1433,322,1512,382,,,,,,,
1660,coche,0.25664183497428894,1213,1510,312,1570,382,,,,,,,
1660,coche,0.7879254221916199,1259,1096,305,1192,378,,,,,,,
1660,persona,0.6403495073318481,1284,1693,328,1737,404,,,,,,,
1660,coche,0.41154059767723083,1297,979,303,1083,339,,,,,,,
1660,coche,0.40055856108665466,1206,1396,324,1452,367,,,,,,,
1660,persona,0.36735057830810547,1312,869,291,899,374,,,,,,,
1660,persona,0.3565780222415924,1279,1706,326,1739,403,,,,,,,
1661,coche,0.9460386633872986,1036,0,257,848,845,,,,,,,
1661,coche,0.8324602842330933,1179,1237,287,1417,461,True,0.8998363018035889,1315,410,1369,424,
1661,coche,0.7199623584747314,978,1432,321,1514,382,,,,,,,
1661,coche,0.2739247679710388,1213,1510,312,1569,382,,,,,,,
1661,coche,0.7800958156585693,1259,1095,306,1190,380,,,,,,,
1661,persona,0.6372976899147034,1284,1694,327,1738,404,,,,,,,
1661,coche,0.4275176227092743,1297,979,303,1081,339,,,,,,,
1661,coche,0.36625608801841736,1206,1399,322,1458,369,,,,,,,
1661,persona,0.38067060708999634,1312,870,290,900,373,,,,,,,
1661,persona,0.2538265883922577,1279,1707,324,1741,403,,,,,,,
1662,coche,0.9514574408531189,1036,0,250,874,914,,,,,,,
1662,coche,0.8814796209335327,1179,1238,287,1424,464,True,0.9151651859283447,1318,413,1374,426,
1662,coche,0.731670081615448,978,1434,322,1513,382,,,,,,,
1662,coche,0.2684135437011719,1213,1510,312,1569,382,,,,,,,
1662,coche,0.7696269750595093,1259,1094,307,1189,381,,,,,,,
1662,persona,0.5923470258712769,1284,1695,327,1739,405,,,,,,,
1662,coche,0.45254793763160706,1297,980,303,1080,339,,,,,,,
1662,coche,0.3761427700519562,1206,1402,321,1460,368,,,,,,,
1662,persona,0.372780442237854,1312,871,289,900,370,,,,,,,
1662,persona,0.38996946811676025,1279,1708,323,1743,405,,,,,,,
1663,coche,0.9405167102813721,1036,0,245,901,1002,,,,,,,
1663,coche,0.8796850442886353,1179,1240,287,1431,468,True,0.9154357314109802,1322,414,1380,429,
1663,coche,0.7311986088752747,978,1432,321,1513,382,,,,,,,
1663,coche,0.2836023271083832,1213,1510,312,1570,382,,,,,,,
1663,coche,0.7884045839309692,1259,1092,307,1187,382,,,,,,,
1663,persona,0.4971100091934204,1284,1697,326,1742,406,,,,,,,
1663,coche,0.4680808484554291,1297,981,303,1080,339,,,,,,,
1663,coche,0.3207606077194214,1206,1406,321,1460,364,,,,,,,
1663,persona,0.4376358389854431,1312,870,291,900,374,,,,,,,
1664,coche,0.9457582235336304,1036,0,238,853,988,,,,,,,
1664,coche,0.8785150647163391,1179,1241,286,1438,473,True,0.8957103490829468,1328,417,1386,432,
1664,coche,0.7157987356185913,978,1432,321,1511,381,,,,,,,
1664,coche,0.2849854528903961,1213,1510,312,1570,382,,,,,,,
1664,coche,0.8420318961143494,1259,1089,306,1186,383,,,,,,,
1664,coche,0.4464960992336273,1297,982,304,1080,339,,,,,,,
1664,coche,0.2155040204524994,1206,1414,320,1471,367,,,,,,,
1664,persona,0.4046960771083832,1312,871,289,901,372,,,,,,,
1664,persona,0.5366038680076599,1279,1708,322,1745,405,,,,,,,
1665,coche,0.9600978493690491,1036,0,234,801,975,,,,,,,
1665,coche,0.8846179246902466,1179,1243,286,1445,477,True,0.8989031314849854,1333,420,1392,435,
1665,coche,0.7166230082511902,978,1432,321,1513,382,,,,,,,
1665,coche,0.26323986053466797,1213,1511,312,1570,382,,,,,,,
1665,coche,0.8402408361434937,1259,1088,306,1185,384,,,,,,,
1665,coche,0.43345537781715393,1297,981,304,1079,339,,,,,,,
1665,persona,0.333972305059433,1312,872,288,900,369,,,,,,,
1665,persona,0.48999953269958496,1284,1702,323,1748,405,,,,,,,
1666,coche,0.9580066204071045,1036,0,231,746,969,,,,,,,
1666,coche,0.8911818265914917,1179,1245,285,1452,480,True,0.9084779024124146,1338,423,1400,438,
1666,coche,0.7601842880249023,978,1435,321,1515,381,,,,,,,
1666,coche,0.28102758526802063,1213,1510,312,1569,382,,,,,,,
1666,coche,0.8723829984664917,1259,1086,305,1183,384,,,,,,,
1666,coche,0.4248709976673126,1297,981,303,1079,339,,,,,,,
1666,persona,0.2787989377975464,1312,872,288,900,367,,,,,,,
1666,persona,0.49033939838409424,1284,1703,323,1749,405,,,,,,,
1667,coche,0.89105224609375,1036,0,244,687,967,,,,,,,
1667,coche,0.8814243674278259,1179,1247,285,1460,484,True,0.907704770565033,1344,426,1408,442,
1667,coche,0.7629125714302063,978,1437,320,1517,382,,,,,,,
1667,coche,0.20755895972251892,1213,1509,312,1569,382,,,,,,,
1667,coche,0.8737335205078125,1259,1083,305,1181,384,,,,,,,
1667,coche,0.3706895411014557,1297,979,303,1079,340,,,,,,,
1667,persona,0.22090786695480347,1312,872,286,899,362,,,,,,,
1667,persona,0.5177018642425537,1284,1704,323,1750,404,,,,,,,
1668,coche,0.9036383628845215,1036,0,285,598,986,,,,,,,
1668,coche,0.880042552947998,1179,1249,284,1469,488,True,0.8866673111915588,1351,429,1415,445,
1668,coche,0.7007916569709778,978,1440,321,1518,382,,,,,,,
1668,coche,0.2198575884103775,1213,1509,312,1569,382,,,,,,,
1668,coche,0.8603150844573975,1259,1080,306,1180,385,,,,,,,
1668,coche,0.38475117087364197,1297,979,303,1078,340,,,,,,,
1668,persona,0.2930048704147339,1312,875,286,900,355,,,,,,,
1668,persona,0.5690898299217224,1284,1704,324,1749,404,,,,,,,
1669,coche,0.8791301250457764,1179,1253,284,1478,493,True,0.9021310210227966,1359,432,1425,449,
1669,coche,0.616468071937561,978,1444,321,1522,383,,,,,,,
1669,coche,0.19034484028816223,1213,1508,312,1569,383,,,,,,,
1669,coche,0.834503710269928,1259,1078,306,1178,386,,,,,,,
1669,coche,0.41808149218559265,1297,980,303,1078,340,,,,,,,
1669,persona,0.23572401702404022,1312,875,287,901,356,,,,,,,
1669,persona,0.536987841129303,1284,1703,326,1748,405,,,,,,,
1669,persona,0.42345836758613586,1065,18,258,83,390,,,,,,,
1670,coche,0.8955865502357483,1179,1256,285,1488,498,True,0.8999100923538208,1366,436,1435,453,
1670,coche,0.4844634234905243,978,1446,318,1526,384,,,,,,,
1670,coche,0.1523851901292801,1213,1508,312,1568,383,,,,,,,
1670,coche,0.8015350103378296,1259,1075,306,1175,386,,,,,,,
1670,coche,0.4216674268245697,1297,981,303,1079,340,,,,,,,
1670,persona,0.21078044176101685,1312,876,287,901,352,,,,,,,
1670,persona,0.5152313113212585,1284,1704,327,1750,406,,,,,,,
1670,coche,0.40711864829063416,1329,1166,309,1213,347,,,,,,,
1670,persona,0.872186005115509,1065,0,250,96,461,,,,,,,
1671,coche,0.8956336975097656,1179,1260,285,1498,503,True,0.9052486419677734,1375,440,1445,457,3685 Ku
1671,coche,0.36384841799736023,978,1451,318,1528,385,,,,,,,
1671,coche,0.16218841075897217,1213,1507,312,1569,383,,,,,,,
1671,coche,0.8506211638450623,1259,1072,306,1174,387,,,,,,,
1671,coche,0.44089752435684204,1297,981,303,1079,341,,,,,,,
1671,persona,0.13750508427619934,1312,876,288,902,354,,,,,,,
1671,persona,0.5833402276039124,1284,1705,326,1752,408,,,,,,,
1671,coche,0.4765068590641022,1329,1165,309,1213,347,,,,,,,
1671,persona,0.8494386076927185,1065,0,250,91,476,,,,,,,
1672,coche,0.9068753719329834,1179,1263,284,1510,508,True,0.9039840698242188,1384,443,1456,461,
1672,coche,0.13521267473697662,1213,1507,312,1568,382,,,,,,,
1672,coche,0.8403732180595398,1259,1068,305,1172,388,,,,,,,
1672,coche,0.3902572691440582,1297,980,303,1078,341,,,,,,,
1672,persona,0.1288263350725174,1312,873,282,902,360,,,,,,,
1672,persona,0.5636785626411438,1284,1704,325,1754,410,,,,,,,
1672,coche,0.50395268201828,1329,1164,309,1212,348,,,,,,,
1672,persona,0.8061408996582031,1065,0,245,86,485,,,,,,,
1673,coche,0.9173352718353271,1179,1266,283,1523,515,True,0.9252445101737976,1395,448,1468,466,km
1673,coche,0.12092246115207672,1213,1507,311,1568,383,,,,,,,
1673,coche,0.8244296312332153,1259,1065,305,1171,389,,,,,,,
1673,coche,0.4142720401287079,1297,980,303,1076,341,,,,,,,
1673,persona,0.16921862959861755,1312,870,275,903,364,,,,,,,
1673,persona,0.5833327174186707,1284,1706,325,1756,410,,,,,,,
1673,coche,0.5218148231506348,1329,1163,308,1212,348,,,,,,,
1673,persona,0.8096322417259216,1065,0,244,81,489,,,,,,,
1674,coche,0.9062800407409668,1179,1269,281,1538,522,True,0.9130169749259949,1406,452,1482,471,
1674,coche,0.8189183473587036,1259,1063,305,1169,390,,,,,,,
1674,coche,0.3783220052719116,1297,980,303,1076,341,,,,,,,
1674,persona,0.21946784853935242,1312,869,276,904,369,,,,,,,
1674,persona,0.6654981374740601,1284,1708,324,1758,410,,,,,,,
1674,coche,0.5243728160858154,1329,1162,308,1213,348,,,,,,,
1674,persona,0.8022895455360413,1065,0,245,75,491,,,,,,,
1674,coche,0.39698946475982666,1335,1248,314,1284,345,,,,,,,
1675,coche,0.9172571897506714,1179,1275,281,1551,527,True,0.9056466221809387,1418,457,1496,476,
1675,coche,0.8205873966217041,1259,1061,306,1167,390,,,,,,,
1675,coche,0.4048527479171753,1297,978,303,1078,343,,,,,,,
1675,persona,0.24788321554660797,1312,872,283,904,371,,,,,,,
1675,persona,0.7406724095344543,1284,1711,324,1761,411,,,,,,,
1675,coche,0.5790982246398926,1329,1160,307,1212,348,,,,,,,
1675,persona,0.8048221468925476,1065,0,245,71,490,,,,,,,
1675,coche,0.4155641496181488,1335,1250,315,1284,344,,,,,,,
1676,coche,0.9002039432525635,1179,1281,280,1565,531,True,0.9070926904678345,1431,461,1511,482,
1676,coche,0.7645225524902344,1259,1057,306,1165,392,,,,,,,
1676,coche,0.4716362953186035,1297,977,303,1077,344,,,,,,,
1676,persona,0.3169209659099579,1312,872,286,904,375,,,,,,,
1676,persona,0.7185243368148804,1284,1713,323,1763,412,,,,,,,
1676,coche,0.6109189987182617,1329,1158,305,1213,348,,,,,,,
1676,persona,0.7378870248794556,1065,0,260,66,490,,,,,,,
1676,coche,0.3385288715362549,1335,1251,316,1283,343,,,,,,,
1677,coche,0.8700388073921204,1179,1286,279,1581,538,True,0.913852870464325,1444,467,1528,488,
1677,coche,0.7866855263710022,1259,1052,304,1166,394,,,,,,,
1677,coche,0.46691158413887024,1297,978,303,1075,344,,,,,,,
1677,persona,0.3365262746810913,1312,872,285,905,376,,,,,,,
1677,persona,0.6729813814163208,1284,1715,323,1765,412,,,,,,,
1677,coche,0.6392766237258911,1329,1156,306,1212,350,,,,,,,
1677,persona,0.7346916198730469,1065,0,270,62,490,,,,,,,
1677,coche,0.3434670865535736,1335,1250,316,1284,344,,,,,,,
1677,persona,0.34488093852996826,1339,837,291,867,373,,,,,,,
1678,coche,0.888492226600647,1179,1291,279,1597,545,True,0.9016785621643066,1460,472,1546,494,
1678,coche,0.8256013989448547,1259,1049,303,1165,395,,,,,,,
1678,coche,0.45205259323120117,1297,980,304,1071,342,,,,,,,
1678,persona,0.32802870869636536,1312,872,286,905,377,,,,,,,
1678,persona,0.6330633163452148,1284,1716,323,1767,412,,,,,,,
1678,coche,0.6529838442802429,1329,1154,307,1211,351,,,,,,,
1678,persona,0.7129531502723694,1065,0,279,59,489,,,,,,,
1678,coche,0.31477704644203186,1335,1251,317,1284,345,,,,,,,
1678,persona,0.3538583815097809,1339,838,292,868,374,,,,,,,
1678,coche,0.36291760206222534,1341,1256,316,1300,347,,,,,,,
1679,coche,0.8720924854278564,1179,1295,278,1616,554,True,0.8955947756767273,1476,479,1566,500,
1679,coche,0.8138167858123779,1259,1044,303,1162,396,,,,,,,
1679,coche,0.39577755331993103,1297,981,304,1067,340,,,,,,,
1679,persona,0.26824110746383667,1312,873,286,905,375,,,,,,,
1679,persona,0.5407477021217346,1284,1719,324,1767,410,,,,,,,
1679,coche,0.6733114123344421,1329,1153,307,1209,351,,,,,,,
1679,persona,0.7344012260437012,1065,0,286,57,488,,,,,,,
1679,coche,0.2989804446697235,1335,1251,317,1284,344,,,,,,,
1679,persona,0.31688669323921204,1339,838,291,868,372,,,,,,,
1679,coche,0.3619411885738373,1341,1258,315,1305,347,,,,,,,
1680,coche,0.8333125114440918,1179,1302,277,1637,561,True,0.8912096619606018,1495,484,1588,508,
1680,coche,0.7174820899963379,1259,1041,304,1159,396,,,,,,,
1680,coche,0.3740948438644409,1297,981,304,1065,340,,,,,,,
1680,persona,0.23423342406749725,1312,873,287,905,374,,,,,,,
1680,persona,0.571721076965332,1284,1721,325,1768,409,,,,,,,
1680,coche,0.6758025884628296,1329,1153,308,1209,351,,,,,,,
1680,persona,0.7309664487838745,1065,0,291,55,488,,,,,,,
1680,coche,0.2699017822742462,1335,1252,317,1283,344,,,,,,,
1680,persona,0.31335440278053284,1339,838,291,867,369,,,,,,,
1680,coche,0.38169750571250916,1341,1263,314,1312,347,,,,,,,
1681,coche,0.8546093702316284,1179,1312,277,1661,570,True,0.8841744661331177,1515,493,1611,515,
1681,coche,0.773945152759552,1259,1036,304,1157,397,,,,,,,
1681,coche,0.3520721197128296,1297,979,303,1068,342,,,,,,,
1681,persona,0.36187419295310974,1312,874,286,906,375,,,,,,,
1681,persona,0.5677127838134766,1284,1723,324,1769,408,,,,,,,
1681,coche,0.6549460291862488,1329,1154,307,1209,350,,,,,,,
1681,persona,0.5921198129653931,1065,0,307,49,489,,,,,,,
1681,coche,0.289824903011322,1335,1253,317,1285,344,,,,,,,
1681,persona,0.25345557928085327,1339,839,290,867,365,,,,,,,
1681,coche,0.38566792011260986,1341,1261,316,1307,347,,,,,,,
1682,coche,0.8933583498001099,1179,1321,274,1686,578,True,0.8996791839599609,1536,501,1636,525,
1682,coche,0.8439263105392456,1259,1031,303,1156,399,,,,,,,
1682,coche,0.3766452968120575,1297,981,303,1064,340,,,,,,,
1682,persona,0.339044451713562,1312,874,287,906,376,,,,,,,
1682,persona,0.5606768131256104,1284,1725,326,1770,408,,,,,,,
1682,coche,0.6780210137367249,1329,1154,308,1209,350,,,,,,,
1682,coche,0.31766536831855774,1335,1253,317,1285,343,,,,,,,
1682,persona,0.2819468677043915,1339,839,290,867,366,,,,,,,
1683,coche,0.8685445189476013,1179,1329,271,1713,587,True,0.9003577828407288,1560,509,1663,533,
1683,coche,0.8229933381080627,1259,1028,303,1154,400,,,,,,,
1683,coche,0.34569263458251953,1297,982,304,1059,339,,,,,,,
1683,persona,0.21900953352451324,1312,875,288,905,373,,,,,,,
1683,persona,0.5432021617889404,1284,1728,326,1773,409,,,,,,,
1683,coche,0.690237820148468,1329,1154,308,1209,350,,,,,,,
1683,coche,0.34595388174057007,1335,1254,317,1286,344,,,,,,,
1683,persona,0.2617778778076172,1339,840,291,868,365,,,,,,,
1683,coche,0.37366846203804016,1347,1253,318,1297,348,,,,,,,
1683,coche,0.39632803201675415,1348,1295,317,1330,353,,,,,,,
1684,coche,0.8869913220405579,1179,1339,270,1742,598,True,0.9030867218971252,1586,518,1694,544,
1684,coche,0.8485181331634521,1259,1022,303,1152,403,,,,,,,
1684,coche,0.3319886028766632,1297,983,305,1054,338,,,,,,,
1684,persona,0.12742362916469574,1312,877,290,905,369,,,,,,,
1684,persona,0.5855374336242676,1284,1731,326,1775,409,,,,,,,
1684,coche,0.711334764957428,1329,1153,308,1209,350,,,,,,,
1684,coche,0.36210349202156067,1335,1254,317,1287,344,,,,,,,
1684,persona,0.22133778035640717,1339,842,295,869,365,,,,,,,
1684,coche,0.39290764927864075,1347,1255,318,1298,349,,,,,,,
1684,coche,0.5442890524864197,1348,1303,316,1338,352,,,,,,,
1685,coche,0.9062816500663757,1179,1352,273,1771,610,True,0.8983176350593567,1616,527,1727,554,
1685,coche,0.8610070943832397,1259,1018,303,1149,403,,,,,,,
1685,coche,0.3338051438331604,1297,982,304,1051,336,,,,,,,
1685,persona,0.11645500361919403,1312,878,290,906,367,,,,,,,
1685,persona,0.5682934522628784,1284,1732,327,1777,413,,,,,,,
1685,coche,0.7377335429191589,1329,1152,308,1208,350,,,,,,,
1685,coche,0.38015562295913696,1335,1254,318,1287,344,,,,,,,
1685,persona,0.18101269006729126,1339,842,297,869,366,,,,,,,
1685,coche,0.3908422589302063,1347,1255,318,1298,349,,,,,,,
1685,coche,0.463284432888031,1348,1309,317,1343,351,,,,,,,
1686,coche,0.9127662777900696,1179,1363,270,1808,622,True,0.8952764868736267,1647,538,1765,566,
1686,coche,0.8754281401634216,1259,1013,304,1148,406,,,,,,,
1686,coche,0.23313622176647186,1297,981,303,1048,335,,,,,,,
1686,persona,0.1326393038034439,1312,879,290,905,363,,,,,,,
1686,persona,0.10706281661987305,1284,1739,328,1774,394,,,,,,,
1686,coche,0.7380836009979248,1329,1151,308,1208,351,,,,,,,
1686,coche,0.3269039988517761,1335,1254,318,1288,344,,,,,,,
1686,persona,0.17372508347034454,1339,842,299,869,367,,,,,,,
1686,coche,0.3435763716697693,1347,1255,319,1299,350,,,,,,,
1686,coche,0.4058278501033783,1348,1309,316,1344,351,,,,,,,
1687,coche,0.9011808037757874,1179,1378,269,1842,632,True,0.9026085138320923,1682,549,1804,578,
1687,coche,0.8840722441673279,1259,1008,302,1148,408,,,,,,,
1687,coche,0.21300095319747925,1297,978,302,1048,337,,,,,,,
1687,persona,0.2099437713623047,1312,879,290,906,363,,,,,,,
1687,coche,0.7250910401344299,1329,1151,308,1208,351,,,,,,,
1687,coche,0.33911144733428955,1335,1254,318,1289,344,,,,,,,
1687,persona,0.1915450394153595,1339,841,293,871,369,,,,,,,
1687,coche,0.35190463066101074,1347,1255,318,1300,350,,,,,,,
1687,coche,0.39266812801361084,1348,1310,318,1343,351,,,,,,,
1687,coche,0.6156851053237915,1352,1347,323,1373,352,,,,,,,
1688,coche,0.9162368178367615,1179,1389,267,1879,645,True,0.9021325707435608,1721,562,1850,594,
1688,coche,0.8573319911956787,1259,1004,303,1146,410,,,,,,,
1688,coche,0.21401432156562805,1297,979,302,1047,336,,,,,,,
1688,persona,0.21522878110408783,1312,879,289,906,363,,,,,,,
1688,coche,0.7182909250259399,1329,1150,308,1208,352,,,,,,,
1688,coche,0.353943794965744,1335,1255,318,1289,344,,,,,,,
1688,persona,0.15761931240558624,1339,842,295,871,370,,,,,,,
1688,coche,0.3701300323009491,1347,1256,318,1301,350,,,,,,,
1688,coche,0.4207906424999237,1348,1311,319,1343,350,,,,,,,
1688,coche,0.5885931253433228,1352,1351,323,1380,355,,,,,,,
1689,coche,0.9165686964988708,1179,1393,267,1902,656,True,0.8998003005981445,1764,576,1897,607,he
1689,coche,0.8654537796974182,1259,997,301,1143,411,,,,,,,
1689,coche,0.1349998265504837,1297,979,301,1045,335,,,,,,,
1689,persona,0.2506691813468933,1312,879,289,906,363,,,,,,,
1689,coche,0.6960341930389404,1329,1150,308,1208,353,,,,,,,
1689,coche,0.3346291482448578,1335,1255,317,1288,343,,,,,,,
1689,persona,0.15383434295654297,1339,842,296,871,370,,,,,,,
1689,coche,0.342301607131958,1347,1256,317,1301,350,,,,,,,
1689,coche,0.4368826746940613,1348,1310,319,1342,349,,,,,,,
1689,coche,0.5807145833969116,1352,1357,322,1388,357,,,,,,,
1690,coche,0.9221219420433044,1179,1392,265,1920,670,True,0.8755283951759338,1815,591,1920,626,
1690,coche,0.836014449596405,1259,992,301,1141,412,,,,,,,
1690,persona,0.2643568515777588,1312,880,289,906,360,,,,,,,
1690,coche,0.690735936164856,1329,1149,308,1209,353,,,,,,,
1690,coche,0.42704713344573975,1335,1255,318,1290,344,,,,,,,
1690,persona,0.1622518002986908,1339,842,294,872,371,,,,,,,
1690,coche,0.40643513202667236,1347,1256,318,1300,349,,,,,,,
1690,coche,0.4516052007675171,1348,1309,319,1342,350,,,,,,,
1690,coche,0.5050004124641418,1352,1363,322,1396,357,,,,,,,
1690,coche,0.559910237789154,1356,1342,322,1389,352,,,,,,,
1691,coche,0.9103043079376221,1179,1389,263,1920,687,True,0.8248434662818909,1868,605,1920,643,
1691,coche,0.8710660338401794,1259,984,301,1137,414,,,,,,,
1691,persona,0.24525399506092072,1312,880,289,906,358,,,,,,,
1691,coche,0.7059802412986755,1329,1148,308,1209,354,,,,,,,
1691,coche,0.36703383922576904,1335,1255,318,1289,343,,,,,,,
1691,persona,0.10681972652673721,1339,840,282,874,370,,,,,,,
1691,coche,0.35710737109184265,1347,1256,318,1300,349,,,,,,,
1691,coche,0.44472748041152954,1348,1308,319,1341,349,,,,,,,
1691,coche,0.4643421769142151,1352,1362,323,1394,357,,,,,,,
1691,coche,0.5902960896492004,1356,1342,322,1388,352,,,,,,,
1691,coche,0.5738911032676697,1359,1390,323,1430,360,,,,,,,
1692,coche,0.9144612550735474,1179,1386,262,1920,709,,,,,,,
1692,coche,0.8601887226104736,1259,977,300,1135,416,,,,,,,
1692,persona,0.25856131315231323,1312,880,289,906,360,,,,,,,
1692,coche,0.6820813417434692,1329,1148,307,1209,355,,,,,,,
1692,coche,0.36269626021385193,1335,1255,318,1289,343,,,,,,,
1692,coche,0.3571857810020447,1347,1256,319,1298,349,,,,,,,
1692,coche,0.4397137761116028,1348,1308,319,1341,349,,,,,,,
1692,coche,0.47499266266822815,1352,1360,324,1392,357,,,,,,,
1692,coche,0.5684429407119751,1356,1342,322,1389,352,,,,,,,
1692,coche,0.48663023114204407,1359,1394,324,1434,361,,,,,,,
1693,coche,0.9109662175178528,1179,1385,258,1920,728,,,,,,,
1693,coche,0.8552899956703186,1259,972,300,1134,419,True,0.5408095717430115,1010,372,1053,384,
1693,persona,0.1375715434551239,1312,882,290,906,355,,,,,,,
1693,coche,0.7105914354324341,1329,1146,307,1209,356,,,,,,,
1693,coche,0.3103834092617035,1335,1255,318,1288,343,,,,,,,
1693,coche,0.37191981077194214,1347,1258,319,1301,348,,,,,,,
1693,coche,0.43779227137565613,1348,1308,319,1341,349,,,,,,,
1693,coche,0.5403774976730347,1352,1360,324,1392,357,,,,,,,
1693,coche,0.5836511850357056,1356,1341,322,1388,352,,,,,,,
1693,coche,0.4068739414215088,1359,1392,325,1432,362,,,,,,,
1693,coche,0.5479257106781006,1362,1393,323,1466,373,,,,,,,
1694,coche,0.9362943172454834,1179,1386,258,1920,751,,,,,,,
1694,coche,0.8819416165351868,1259,964,299,1131,422,True,0.8147706985473633,1005,372,1048,385,
1694,persona,0.13271421194076538,1312,883,290,906,353,,,,,,,
1694,coche,0.7169572710990906,1329,1146,307,1209,356,,,,,,,
1694,coche,0.34223610162734985,1335,1255,318,1289,343,,,,,,,
1694,coche,0.4160735607147217,1347,1259,319,1301,348,,,,,,,
1694,coche,0.44150838255882263,1348,1308,319,1341,349,,,,,,,
1694,coche,0.5384066104888916,1352,1361,324,1394,357,,,,,,,
1694,coche,0.5750861763954163,1356,1341,322,1388,352,,,,,,,
1694,coche,0.44485604763031006,1359,1391,325,1430,360,,,,,,,
1694,coche,0.3141421973705292,1362,1402,324,1475,374,,,,,,,
1694,coche,0.6718428134918213,1364,1430,322,1490,378,,,,,,,
1695,coche,0.930957019329071,1179,1390,258,1920,776,,,,,,,
1695,coche,0.8376519083976746,1259,958,297,1131,425,True,0.7908692955970764,998,375,1042,387,
1695,persona,0.14491382241249084,1312,883,291,907,354,,,,,,,
1695,coche,0.7075724601745605,1329,1146,307,1210,357,,,,,,,
1695,coche,0.3939659297466278,1335,1255,318,1290,343,,,,,,,
1695,coche,0.43732449412345886,1347,1257,318,1301,348,,,,,,,
1695,coche,0.46654844284057617,1348,1307,319,1341,349,,,,,,,
1695,coche,0.5439238548278809,1352,1363,324,1396,357,,,,,,,
1695,coche,0.5894641876220703,1356,1341,322,1387,352,,,,,,,
1695,coche,0.46114999055862427,1359,1392,325,1431,360,,,,,,,
1695,coche,0.7337746620178223,1364,1436,322,1500,380,,,,,,,
1695,coche,0.3669946491718292,1366,1388,323,1447,366,,,,,,,
1695,coche,0.35466089844703674,1367,1297,319,1335,351,,,,,,,
1696,coche,0.9255416393280029,1179,1393,257,1920,807,,,,,,,
